problemName,vehicleFileID,cutoffTime,problemType,problemTypeString,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runString,numCustomers,timestamp,ofv,bestBound,totalTime,isOptimal,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:29:03, 4267.074599, -1.000000, 0.054756, False, 3, 5, 334.620666, 182.619011 
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:29:12, 4267.074599, -1.000000, 0.061013, False, 3, 5, 334.620666, 182.619011 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:29:31, 5801.637348, -1.000000, 0.030462, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:29:41, 5801.637348, -1.000000, 0.027006, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:29:50, 5801.637348, -1.000000, 0.028642, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:30:01, 5801.637348, -1.000000, 0.032007, False, 1, 7, 90.000000, 182.881151 
20170608T121355407419, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121355407419 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:30:55, 3425.656000, -1.000000, 0.032009, False, 2, 6, 180.000000, 171.518051 
20170608T121355407419, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121355407419 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:31:09, 3282.737488, -1.000000, 0.037008, False, 3, 5, 283.820609, 499.329345 
20170608T121355407419, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121355407419 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:31:20, 3282.737488, -1.000000, 0.041009, False, 3, 5, 283.820609, 499.329345 
20170608T121355407419, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121355407419 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:31:32, 3282.737488, -1.000000, 0.048010, False, 3, 5, 283.820609, 499.329345 
20170608T121411132375, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121411132375 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:31:46, 4024.257751, -1.000000, 0.039008, False, 2, 6, 304.956270, 392.170368 
20170608T121411132375, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121411132375 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:31:56, 4024.257751, -1.000000, 0.042010, False, 2, 6, 304.956270, 392.170368 
20170608T121411132375, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121411132375 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:32:23, 4024.257751, -1.000000, 0.048012, False, 2, 6, 304.956270, 392.170368 
20170608T121411132375, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121411132375 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:32:34, 4024.257751, -1.000000, 0.052011, False, 2, 6, 304.956270, 392.170368 
20170608T121426910678, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121426910678 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:32:52, 3222.120149, -1.000000, 0.040009, False, 4, 4, 330.000000, 794.858391 
20170608T121426910678, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121426910678 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:33:59, 3192.120149, -1.000000, 0.058013, False, 4, 4, 330.000000, 750.355463 
20170608T121426910678, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121426910678 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:34:11, 3192.120149, -1.000000, 0.064015, False, 4, 4, 330.000000, 750.355463 
20170608T121426910678, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121426910678 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:34:22, 3192.120149, -1.000000, 0.069015, False, 4, 4, 330.000000, 750.355463 
20170608T121442695307, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121442695307 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:35:40, 3168.293122, -1.000000, 0.029007, False, 1, 7, 60.000000, 139.494396 
20170608T121442695307, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121442695307 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:35:53, 3251.657747, -1.000000, 0.052011, False, 3, 5, 393.258620, 250.235589 
20170608T121442695307, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121442695307 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:36:06, 3251.657747, -1.000000, 0.058016, False, 3, 5, 393.258620, 250.235589 
20170608T121442695307, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121442695307 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:36:17, 3251.657747, -1.000000, 0.062063, False, 3, 5, 393.258620, 250.235589 
20170608T121458174165, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121458174165 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:36:32, 5527.234129, -1.000000, 0.013003, False, 0, 8, -0.000000, 0.000000 
20170608T121458174165, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121458174165 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:36:44, 5527.234129, -1.000000, 0.018004, False, 0, 8, -0.000000, 0.000000 
20170608T121458174165, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121458174165 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:36:59, 5527.234129, -1.000000, 0.021005, False, 0, 8, -0.000000, 0.000000 
20170608T121458174165, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121458174165 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:37:09, 5527.234129, -1.000000, 0.024005, False, 0, 8, -0.000000, 0.000000 
20170608T121529379067, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121529379067 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:38:00, 4342.372647, -1.000000, 0.028007, False, 0, 8, -0.000000, 0.000000 
20170608T121529379067, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121529379067 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:38:11, 4264.637951, -1.000000, 0.028006, False, 2, 6, 180.000000, 475.541483 
20170608T121529379067, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121529379067 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:38:22, 4264.637951, -1.000000, 0.034007, False, 2, 6, 180.000000, 475.541483 
20170608T121529379067, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121529379067 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:38:35, 4264.637951, -1.000000, 0.038012, False, 2, 6, 180.000000, 475.541483 
20170608T121545140439, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121545140439 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:38:50, 4985.762935, -1.000000, 0.024372, False, 2, 6, 150.000000, 187.070505 
20170608T121545140439, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121545140439 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:39:04, 4985.762935, -1.000000, 0.029007, False, 2, 6, 150.000000, 187.070505 
20170608T121545140439, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121545140439 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:40:08, 4985.762935, -1.000000, 0.034008, False, 2, 6, 150.000000, 187.070505 
20170608T121545140439, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121545140439 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:40:21, 4985.762935, -1.000000, 0.038806, False, 2, 6, 150.000000, 187.070505 
20170608T121601152699, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121601152699 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:40:37, 3835.539426, -1.000000, 0.028007, False, 3, 5, 270.000000, 448.499147 
20170608T121601152699, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121601152699 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:40:46, 3835.539426, -1.000000, 0.040009, False, 3, 5, 270.000000, 448.499147 
20170608T121601152699, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121601152699 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:40:55, 3835.539426, -1.000000, 0.042011, False, 3, 5, 270.000000, 448.499147 
20170608T121601152699, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121601152699 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:41:04, 3835.539426, -1.000000, 0.046010, False, 3, 5, 270.000000, 448.499147 
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:41:19, 4578.093528, -1.000000, 0.042109, False, 2, 6, 350.090939, 113.349276 
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:41:36, 4452.626287, -1.000000, 0.044513, False, 2, 6, 304.620666, 104.529727 
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:41:50, 4267.074599, -1.000000, 0.052526, False, 3, 5, 334.620666, 182.619011 
20170608T121616676866, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T121616676866 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:42:04, 4267.074599, -1.000000, 0.058013, False, 3, 5, 334.620666, 182.619011 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 1 -1 1 1 1 1,8, 2023-06-26 18:42:24, 5801.637348, -1.000000, 0.021004, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 2 -1 1 1 1 1,8, 2023-06-26 18:42:35, 5801.637348, -1.000000, 0.025005, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 3 -1 1 1 1 1,8, 2023-06-26 18:42:43, 5801.637348, -1.000000, 0.031008, False, 1, 7, 90.000000, 182.881151 
20170608T131251001523, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T131251001523 101 5 2 4 -1 1 1 1 1,8, 2023-06-26 18:42:52, 5801.637348, -1.000000, 0.033007, False, 1, 7, 90.000000, 182.881151 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:49:52, 1236.711091, -1.000000, 0.059012, False, 3, 7, 240.418565, 111.178982 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:50:16, 1193.781197, -1.000000, 0.098868, False, 4, 6, 300.000000, 383.125691 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:50:26, 1158.027168, -1.000000, 0.068132, False, 3, 7, 180.000000, 461.448809 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:50:37, 1158.027168, -1.000000, 0.071530, False, 3, 7, 180.000000, 461.448809 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:50:54, 1390.440297, -1.000000, 0.080018, False, 2, 8, 180.000000, 57.769729 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:51:03, 1237.403488, -1.000000, 0.067331, False, 7, 3, 610.163950, 648.097834 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:51:12, 1217.145038, -1.000000, 0.595134, False, 7, 3, 630.000000, 1180.024864 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:51:23, 1217.145038, -1.000000, 2.708607, False, 7, 3, 630.000000, 1543.543200 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:51:38, 1217.145038, -1.000000, 2.662843, False, 7, 3, 630.000000, 1543.543200 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:51:55, 1558.037813, -1.000000, 0.065437, False, 3, 7, 325.919115, 113.824853 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:52:24, 1499.254061, -1.000000, 0.051012, False, 4, 6, 331.108502, 258.085413 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:52:34, 1499.254061, -1.000000, 0.064014, False, 4, 6, 331.108502, 258.085413 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:52:43, 1499.254061, -1.000000, 0.073016, False, 4, 6, 331.108502, 258.085413 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:53:00, 1255.247982, -1.000000, 0.068019, False, 3, 7, 320.369816, 30.000000 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:53:23, 1180.053039, -1.000000, 0.065488, False, 3, 7, 215.174873, 109.770699 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:53:33, 1180.053039, -1.000000, 0.077532, False, 3, 7, 215.174873, 109.770699 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:53:42, 1180.053039, -1.000000, 0.082018, False, 3, 7, 215.174873, 109.770699 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:53:57, 1502.062866, -1.000000, 0.066933, False, 3, 7, 298.609971, 121.754897 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:54:08, 1473.452895, -1.000000, 0.064015, False, 3, 7, 270.000000, 342.724733 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:54:19, 1473.452895, -1.000000, 0.077344, False, 3, 7, 270.000000, 608.029475 
20170608T122048564577, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122048564577 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:54:30, 1473.452895, -1.000000, 0.084019, False, 3, 7, 270.000000, 608.029475 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:55:09, 1649.186533, -1.000000, 0.076017, False, 2, 8, 190.643737, 50.027565 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:55:21, 1638.542796, -1.000000, 0.064796, False, 2, 8, 180.000000, 169.944240 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:55:31, 1638.542796, -1.000000, 0.074016, False, 2, 8, 180.000000, 169.944240 
20170608T122053358160, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122053358160 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:55:41, 1638.542796, -1.000000, 0.086019, False, 2, 8, 180.000000, 169.944240 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:55:56, 1382.894212, -1.000000, 0.068015, False, 2, 8, 210.643329, 55.495400 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:56:14, 1348.805887, -1.000000, 0.060519, False, 3, 7, 270.000000, 248.608355 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:57:50, 1348.805887, -1.000000, 0.069735, False, 3, 7, 270.000000, 248.608355 
20170608T122058404415, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122058404415 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:58:01, 1348.805887, -1.000000, 0.077016, False, 3, 7, 270.000000, 248.608355 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:58:29, 1504.472408, -1.000000, 0.053835, False, 4, 6, 330.000000, 278.317607 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:58:51, 1504.472408, -1.000000, 0.059013, False, 4, 6, 300.000000, 562.565998 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 18:59:02, 1504.472408, -1.000000, 0.071018, False, 4, 6, 300.000000, 562.565998 
20170608T122103536027, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122103536027 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 18:59:16, 1504.472408, -1.000000, 0.080018, False, 4, 6, 300.000000, 562.565998 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 18:59:44, 1657.849398, -1.000000, 0.074018, False, 4, 6, 436.388693, 330.776416 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 18:59:55, 1512.811571, -1.000000, 0.069364, False, 5, 5, 390.000000, 455.804960 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:00:05, 1512.811571, -1.000000, 0.070135, False, 5, 5, 360.000000, 512.691236 
20170608T122108589505, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122108589505 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:00:25, 1512.811571, -1.000000, 0.081018, False, 5, 5, 360.000000, 512.691236 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:00:42, 1265.732783, -1.000000, 0.059081, False, 3, 7, 373.225508, 164.331171 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:00:53, 1191.401612, -1.000000, 0.066949, False, 3, 7, 298.894337, 145.392662 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:01:02, 1191.401612, -1.000000, 0.080018, False, 3, 7, 298.894337, 145.392662 
20170608T131310834813, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T131310834813 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:01:17, 1191.401612, -1.000000, 0.087020, False, 3, 7, 298.894337, 145.392662 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:03:22, 1236.292526, -1.000000, 0.071600, False, 3, 7, 240.000000, 192.644886 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:05:09, 1193.781197, -1.000000, 0.179090, False, 4, 6, 300.000000, 383.125691 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:05:21, 1158.027168, -1.000000, 0.061651, False, 3, 7, 180.000000, 461.448809 
20170608T122024823843, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122024823843 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:05:31, 1158.027168, -1.000000, 0.075016, False, 3, 7, 180.000000, 461.448809 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:05:51, 1390.440297, -1.000000, 0.113026, False, 2, 8, 180.000000, 57.769729 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:06:01, 1237.403488, -1.000000, 0.067031, False, 7, 3, 610.163950, 648.097834 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:06:12, 1217.145038, -1.000000, 0.605136, False, 7, 3, 630.000000, 1180.024864 
20170608T122029847985, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122029847985 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:06:31, 1217.145038, -1.000000, 2.674612, False, 7, 3, 630.000000, 1543.543200 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:06:55, 1510.356949, -1.000000, 0.073516, False, 2, 8, 180.000000, 308.453666 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:07:06, 1498.145559, -1.000000, 0.063015, False, 4, 6, 330.000000, 409.380094 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 3, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 3 -1 1 1 1 1,10, 2023-06-26 19:07:16, 1498.145559, -1.000000, 0.071016, False, 4, 6, 330.000000, 409.380094 
20170608T122034665363, 101, 5.000000, 2, mFSTSP Heuristic, 4, -1, True, True, 1, 1, main.py 20170608T122034665363 101 5 2 4 -1 1 1 1 1,10, 2023-06-26 19:07:32, 1498.145559, -1.000000, 0.081018, False, 4, 6, 330.000000, 409.380094 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 1, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 1 -1 1 1 1 1,10, 2023-06-26 19:07:48, 1174.878166, -1.000000, 0.058013, False, 3, 7, 240.000000, 190.459128 
20170608T122043762852, 101, 5.000000, 2, mFSTSP Heuristic, 2, -1, True, True, 1, 1, main.py 20170608T122043762852 101 5 2 2 -1 1 1 1 1,10, 2023-06-26 19:07:57, 1180.053039, -1.000000, 0.073016, False, 3, 7, 215.174873, 109.770699 
